发布者;IP属地;帖子账号粉丝数;转发数;评论数;点赞数;文本;话题;一级账号粉丝数;用户名;评论属地;评论内容;评论时间;评论点赞数;主题相似度;标记;是否为官媒;用户性别;sentence;score;dic_score;word_score
李爷无为;河南;0;10;41;115;发改委等多部门：鼓励支持有条件有意愿的搬迁群众进城落户充分尊重搬迁人口落户城镇意愿那个，很多人说此举是“掏”老百姓口袋里的钱，其实我感觉吧，有政策支持，总比没政策支持好得多。恕我直言，现在农村人还真有很多想在城市里买房子的，回老家农村问问就知道，在地市小县城买房的可多。所以，政策支持有条件有意愿的搬迁群众进城落户，那也挺好的。怎么说呢？你没有政策，一样有很多人去买，能给老百姓优惠点、便利点，总比没有强。;#鼓励支持有条件有意愿的搬迁群众进城落户##充分尊重搬迁人口落户城镇意愿#;4;一个很宅的人1994;其他;不去，去干嘛，有工作吗？家里有拆迁后盖的屋子，我才不去，我在农村有土地，我在城里有啥？我种地还得开车回去种？帮助有困难的人搬到城里去，有没有帮助找到工作？;2023-01-29 22:54:51;3;0.0285485450737445;0;0;男;不去，去干嘛，有工作吗？家里有拆迁后盖的屋子，我才不去，我在农村有土地，我在城里有啥？我种地还得开车回去种？帮助有困难的人搬到城里去，有没有帮助找到工作？;-0.05263157894736842;-1.0;-0.023255813953488372
李爷无为;河南;0;10;41;115;发改委等多部门：鼓励支持有条件有意愿的搬迁群众进城落户充分尊重搬迁人口落户城镇意愿那个，很多人说此举是“掏”老百姓口袋里的钱，其实我感觉吧，有政策支持，总比没政策支持好得多。恕我直言，现在农村人还真有很多想在城市里买房子的，回老家农村问问就知道，在地市小县城买房的可多。所以，政策支持有条件有意愿的搬迁群众进城落户，那也挺好的。怎么说呢？你没有政策，一样有很多人去买，能给老百姓优惠点、便利点，总比没有强。;#鼓励支持有条件有意愿的搬迁群众进城落户##充分尊重搬迁人口落户城镇意愿#;81;正直的云鱼;河北;只有我想回家盖房吗[允悲];2023-01-30 09:57:43;0;0.0285485450737445;0;0;女;只有我想回家盖房吗[允悲];-0.05263157894736842;-1.0;-0.16666666666666666
李爷无为;河南;0;10;41;115;发改委等多部门：鼓励支持有条件有意愿的搬迁群众进城落户充分尊重搬迁人口落户城镇意愿那个，很多人说此举是“掏”老百姓口袋里的钱，其实我感觉吧，有政策支持，总比没政策支持好得多。恕我直言，现在农村人还真有很多想在城市里买房子的，回老家农村问问就知道，在地市小县城买房的可多。所以，政策支持有条件有意愿的搬迁群众进城落户，那也挺好的。怎么说呢？你没有政策，一样有很多人去买，能给老百姓优惠点、便利点，总比没有强。;#鼓励支持有条件有意愿的搬迁群众进城落户##充分尊重搬迁人口落户城镇意愿#;4;潜修闭口禅的小张;贵州;绝对不能支持 不能看表面，让农民失去土地是对土改的背叛;2023-01-30 08:09:19;3;0.0285485450737445;0;0;男;绝对不能支持 不能看表面，让农民失去土地是对土改的背叛;0.12000000000000001;1.8;0.1285714285714286
李爷无为;河南;0;10;41;115;发改委等多部门：鼓励支持有条件有意愿的搬迁群众进城落户充分尊重搬迁人口落户城镇意愿那个，很多人说此举是“掏”老百姓口袋里的钱，其实我感觉吧，有政策支持，总比没政策支持好得多。恕我直言，现在农村人还真有很多想在城市里买房子的，回老家农村问问就知道，在地市小县城买房的可多。所以，政策支持有条件有意愿的搬迁群众进城落户，那也挺好的。怎么说呢？你没有政策，一样有很多人去买，能给老百姓优惠点、便利点，总比没有强。;#鼓励支持有条件有意愿的搬迁群众进城落户##充分尊重搬迁人口落户城镇意愿#;238;扶朕起来打药;黑龙江;人往高处走，城市里的教育医疗等等资源比农村丰富的多，想进城很正常。;2023-01-30 08:00:46;1;0.0285485450737445;0;0;男;人往高处走，城市里的教育医疗等等资源比农村丰富的多，想进城很正常。;0.1;1.5;0.08823529411764706
李爷无为;河南;0;10;41;115;发改委等多部门：鼓励支持有条件有意愿的搬迁群众进城落户充分尊重搬迁人口落户城镇意愿那个，很多人说此举是“掏”老百姓口袋里的钱，其实我感觉吧，有政策支持，总比没政策支持好得多。恕我直言，现在农村人还真有很多想在城市里买房子的，回老家农村问问就知道，在地市小县城买房的可多。所以，政策支持有条件有意愿的搬迁群众进城落户，那也挺好的。怎么说呢？你没有政策，一样有很多人去买，能给老百姓优惠点、便利点，总比没有强。;#鼓励支持有条件有意愿的搬迁群众进城落户##充分尊重搬迁人口落户城镇意愿#;4;一个很宅的人1994;其他;说要搬到城里，还不如帮助他们买些羊让他们养着来的划算;2023-01-30 00:44:16;1;0.0285485450737445;0;0;男;说要搬到城里，还不如帮助他们买些羊让他们养着来的划算;0.0;0.0;0.0
李爷无为;河南;0;10;41;115;发改委等多部门：鼓励支持有条件有意愿的搬迁群众进城落户充分尊重搬迁人口落户城镇意愿那个，很多人说此举是“掏”老百姓口袋里的钱，其实我感觉吧，有政策支持，总比没政策支持好得多。恕我直言，现在农村人还真有很多想在城市里买房子的，回老家农村问问就知道，在地市小县城买房的可多。所以，政策支持有条件有意愿的搬迁群众进城落户，那也挺好的。怎么说呢？你没有政策，一样有很多人去买，能给老百姓优惠点、便利点，总比没有强。;#鼓励支持有条件有意愿的搬迁群众进城落户##充分尊重搬迁人口落户城镇意愿#;5;玫瑰三愿_;河北;我就想知道怎么个鼓励法[doge];2023-01-29 23:16:26;0;0.0285485450737445;0;0;男;我就想知道怎么个鼓励法[doge];0.0;0.0;0.0
李爷无为;河南;0;10;41;115;发改委等多部门：鼓励支持有条件有意愿的搬迁群众进城落户充分尊重搬迁人口落户城镇意愿那个，很多人说此举是“掏”老百姓口袋里的钱，其实我感觉吧，有政策支持，总比没政策支持好得多。恕我直言，现在农村人还真有很多想在城市里买房子的，回老家农村问问就知道，在地市小县城买房的可多。所以，政策支持有条件有意愿的搬迁群众进城落户，那也挺好的。怎么说呢？你没有政策，一样有很多人去买，能给老百姓优惠点、便利点，总比没有强。;#鼓励支持有条件有意愿的搬迁群众进城落户##充分尊重搬迁人口落户城镇意愿#;1;喵王201709;山东;都说了鼓励有条件有意愿的，又没人强迫。老家农村，周边基本都愿意去县城买房，就我父母年龄大了 而且我们都大学毕业了没有必要才在农村安逸的住着;2023-01-30 09:47:51;0;0.0285485450737445;0;0;女;都说了鼓励有条件有意愿的，又没人强迫。老家农村，周边基本都愿意去县城买房，就我父母年龄大了 而且我们都大学毕业了没有必要才在农村安逸的住着;-0.05263157894736842;-1.0;-0.030303030303030304
李爷无为;河南;0;10;41;115;发改委等多部门：鼓励支持有条件有意愿的搬迁群众进城落户充分尊重搬迁人口落户城镇意愿那个，很多人说此举是“掏”老百姓口袋里的钱，其实我感觉吧，有政策支持，总比没政策支持好得多。恕我直言，现在农村人还真有很多想在城市里买房子的，回老家农村问问就知道，在地市小县城买房的可多。所以，政策支持有条件有意愿的搬迁群众进城落户，那也挺好的。怎么说呢？你没有政策，一样有很多人去买，能给老百姓优惠点、便利点，总比没有强。;#鼓励支持有条件有意愿的搬迁群众进城落户##充分尊重搬迁人口落户城镇意愿#;1;Tiger44183;其他;上年就有个什么专家教授让农民接盘的说法，今年改官方了，呵呵。明年该是强制了吗？;2023-01-29 23:18:18;1;0.0285485450737445;0;0;男;上年就有个什么专家教授让农民接盘的说法，今年改官方了，呵呵。明年该是强制了吗？;0.0;0.0;0.0
李爷无为;河南;0;10;41;115;发改委等多部门：鼓励支持有条件有意愿的搬迁群众进城落户充分尊重搬迁人口落户城镇意愿那个，很多人说此举是“掏”老百姓口袋里的钱，其实我感觉吧，有政策支持，总比没政策支持好得多。恕我直言，现在农村人还真有很多想在城市里买房子的，回老家农村问问就知道，在地市小县城买房的可多。所以，政策支持有条件有意愿的搬迁群众进城落户，那也挺好的。怎么说呢？你没有政策，一样有很多人去买，能给老百姓优惠点、便利点，总比没有强。;#鼓励支持有条件有意愿的搬迁群众进城落户##充分尊重搬迁人口落户城镇意愿#;0;光阴-Gs;北京;住校不就完了;2023-01-30 00:05:55;0;0.0285485450737445;0;0;女;住校不就完了;0.0;0.0;0.0
李爷无为;河南;0;10;41;115;发改委等多部门：鼓励支持有条件有意愿的搬迁群众进城落户充分尊重搬迁人口落户城镇意愿那个，很多人说此举是“掏”老百姓口袋里的钱，其实我感觉吧，有政策支持，总比没政策支持好得多。恕我直言，现在农村人还真有很多想在城市里买房子的，回老家农村问问就知道，在地市小县城买房的可多。所以，政策支持有条件有意愿的搬迁群众进城落户，那也挺好的。怎么说呢？你没有政策，一样有很多人去买，能给老百姓优惠点、便利点，总比没有强。;#鼓励支持有条件有意愿的搬迁群众进城落户##充分尊重搬迁人口落户城镇意愿#;52;驷驖孔埠;广东;这是要给某些大佬们腾地吧。农村土地私有化市场化呗。;2023-01-29 23:53:43;1;0.0285485450737445;0;0;未知;这是要给某些大佬们腾地吧。农村土地私有化市场化呗。;0.0;0.0;0.0
李爷无为;河南;0;10;41;115;发改委等多部门：鼓励支持有条件有意愿的搬迁群众进城落户充分尊重搬迁人口落户城镇意愿那个，很多人说此举是“掏”老百姓口袋里的钱，其实我感觉吧，有政策支持，总比没政策支持好得多。恕我直言，现在农村人还真有很多想在城市里买房子的，回老家农村问问就知道，在地市小县城买房的可多。所以，政策支持有条件有意愿的搬迁群众进城落户，那也挺好的。怎么说呢？你没有政策，一样有很多人去买，能给老百姓优惠点、便利点，总比没有强。;#鼓励支持有条件有意愿的搬迁群众进城落户##充分尊重搬迁人口落户城镇意愿#;410;长春润哥;吉林;[good][good][good];2023-01-29 22:59:28;0;0.0285485450737445;0;0;男;[good][good][good];0.0;0.0;0.0
