发布者;IP属地;帖子账号粉丝数;转发数;评论数;点赞数;文本;话题;一级账号粉丝数;用户名;评论属地;评论内容;评论时间;评论点赞数;主题相似度;标记
余丰慧;河南;0;16;21;359;美国或在年出现大萧条以来最严重崩盘海外网月日电据美国福克斯新闻网日报道，越来越多的数据表明，一场破坏性超过大萧条的经济崩盘可能即将在年降临美国。白宫和国会如果不尽快削减政府支出，结果可能是灾难性的。最新数据显示，过去三个季度全年货币供应量增速为负，这意味着可用展开;#美国或在2024年出现大萧条以来最严重崩盘#;30;鲁班路路;山东;回复@余丰慧:你别管公布的怎么样，你去看看美国客户购买力，明年比前两年好多了，我最近客户都有钱了，明显和前2年不一样。今年8月开始，美国客户又开始活跃了。;2023-10-07 11:21:09;0;0.0129765709274239;1
余丰慧;河南;0;16;21;359;美国或在年出现大萧条以来最严重崩盘海外网月日电据美国福克斯新闻网日报道，越来越多的数据表明，一场破坏性超过大萧条的经济崩盘可能即将在年降临美国。白宫和国会如果不尽快削减政府支出，结果可能是灾难性的。最新数据显示，过去三个季度全年货币供应量增速为负，这意味着可用展开;#美国或在2024年出现大萧条以来最严重崩盘#;30;余丰慧;北京;周五公布的美国9月新增非农就业人口33.6万，增幅几乎是华尔街预期的两倍！美国经济增长强劲挡不住了;2023-10-07 11:18:23;0;0.0129765709274239;1
余丰慧;河南;0;16;21;359;美国或在年出现大萧条以来最严重崩盘海外网月日电据美国福克斯新闻网日报道，越来越多的数据表明，一场破坏性超过大萧条的经济崩盘可能即将在年降临美国。白宫和国会如果不尽快削减政府支出，结果可能是灾难性的。最新数据显示，过去三个季度全年货币供应量增速为负，这意味着可用展开;#美国或在2024年出现大萧条以来最严重崩盘#;371;小头娃娃VV;浙江;蒙骗我们的，使得咱们管理层畏手畏脚[允悲];2023-10-07 13:30:02;0;0.0129765709274239;0
余丰慧;河南;0;16;21;359;美国或在年出现大萧条以来最严重崩盘海外网月日电据美国福克斯新闻网日报道，越来越多的数据表明，一场破坏性超过大萧条的经济崩盘可能即将在年降临美国。白宫和国会如果不尽快削减政府支出，结果可能是灾难性的。最新数据显示，过去三个季度全年货币供应量增速为负，这意味着可用展开;#美国或在2024年出现大萧条以来最严重崩盘#;371;余丰慧;北京;也是有可能的;2023-10-07 14:55:51;0;0.0129765709274239;1
余丰慧;河南;0;16;21;359;美国或在年出现大萧条以来最严重崩盘海外网月日电据美国福克斯新闻网日报道，越来越多的数据表明，一场破坏性超过大萧条的经济崩盘可能即将在年降临美国。白宫和国会如果不尽快削减政府支出，结果可能是灾难性的。最新数据显示，过去三个季度全年货币供应量增速为负，这意味着可用展开;#美国或在2024年出现大萧条以来最严重崩盘#;3204988;余丰慧;北京;打破：美国经济9月新增33.6万个就业岗位，高于预期的17万个。失业率持平于3.8%，高于预期的3.7%。美国经济现在已经令人难以置信地连续39个月增加了就业岗位。美联储现在做什么？;2023-10-07 16:55:32;0;0.0129765709274239;0
余丰慧;河南;0;16;21;359;美国或在年出现大萧条以来最严重崩盘海外网月日电据美国福克斯新闻网日报道，越来越多的数据表明，一场破坏性超过大萧条的经济崩盘可能即将在年降临美国。白宫和国会如果不尽快削减政府支出，结果可能是灾难性的。最新数据显示，过去三个季度全年货币供应量增速为负，这意味着可用展开;#美国或在2024年出现大萧条以来最严重崩盘#;3204988;我爱鹤城;黑龙江;非农就业人数。;2023-10-08 09:26:29;0;0.0129765709274239;1
余丰慧;河南;0;16;21;359;美国或在年出现大萧条以来最严重崩盘海外网月日电据美国福克斯新闻网日报道，越来越多的数据表明，一场破坏性超过大萧条的经济崩盘可能即将在年降临美国。白宫和国会如果不尽快削减政府支出，结果可能是灾难性的。最新数据显示，过去三个季度全年货币供应量增速为负，这意味着可用展开;#美国或在2024年出现大萧条以来最严重崩盘#;3204988;余丰慧;北京;一切所谓危机都可以通过发行国际货币来对冲，而买单的是全球各国。只要美元国际货币地位不倒，美国的所有危机、风险都可以转嫁给世界特别是储备大国！;2023-10-07 11:28:12;0;0.0129765709274239;0
余丰慧;河南;0;16;21;359;美国或在年出现大萧条以来最严重崩盘海外网月日电据美国福克斯新闻网日报道，越来越多的数据表明，一场破坏性超过大萧条的经济崩盘可能即将在年降临美国。白宫和国会如果不尽快削减政府支出，结果可能是灾难性的。最新数据显示，过去三个季度全年货币供应量增速为负，这意味着可用展开;#美国或在2024年出现大萧条以来最严重崩盘#;3204988;余丰慧;北京;重磅报告显示就业增长爆表，强化美联储紧缩预期;2023-10-07 11:20:21;0;0.0129765709274239;0
余丰慧;河南;0;16;21;359;美国或在年出现大萧条以来最严重崩盘海外网月日电据美国福克斯新闻网日报道，越来越多的数据表明，一场破坏性超过大萧条的经济崩盘可能即将在年降临美国。白宫和国会如果不尽快削减政府支出，结果可能是灾难性的。最新数据显示，过去三个季度全年货币供应量增速为负，这意味着可用展开;#美国或在2024年出现大萧条以来最严重崩盘#;3204988;余丰慧;北京;我投给了“不会”~只要美元国际货币地位不倒，美国的所有危机、风险都可以转嫁给世界特别是储备大国！;2023-10-07 10:36:36;0;0.0129765709274239;0
余丰慧;河南;0;16;21;359;美国或在年出现大萧条以来最严重崩盘海外网月日电据美国福克斯新闻网日报道，越来越多的数据表明，一场破坏性超过大萧条的经济崩盘可能即将在年降临美国。白宫和国会如果不尽快削减政府支出，结果可能是灾难性的。最新数据显示，过去三个季度全年货币供应量增速为负，这意味着可用展开;#美国或在2024年出现大萧条以来最严重崩盘#;3204988;余丰慧;北京;正是美政府激进经济政策导致这场危机。美国政府在2020年疫情最严重时大举借债印钞。;2023-10-07 10:36:02;0;0.0129765709274239;0
余丰慧;河南;0;16;21;359;美国或在年出现大萧条以来最严重崩盘海外网月日电据美国福克斯新闻网日报道，越来越多的数据表明，一场破坏性超过大萧条的经济崩盘可能即将在年降临美国。白宫和国会如果不尽快削减政府支出，结果可能是灾难性的。最新数据显示，过去三个季度全年货币供应量增速为负，这意味着可用展开;#美国或在2024年出现大萧条以来最严重崩盘#;3204988;余丰慧;北京;我的观点是美元国际货币地位只要稳固，美国经济金融不应该有大问题;2023-10-07 10:35:49;0;0.0129765709274239;0
余丰慧;河南;0;16;21;359;美国或在年出现大萧条以来最严重崩盘海外网月日电据美国福克斯新闻网日报道，越来越多的数据表明，一场破坏性超过大萧条的经济崩盘可能即将在年降临美国。白宫和国会如果不尽快削减政府支出，结果可能是灾难性的。最新数据显示，过去三个季度全年货币供应量增速为负，这意味着可用展开;#美国或在2024年出现大萧条以来最严重崩盘#;3204988;余丰慧;北京;据美国福克斯新闻网5日报道，越来越多的数据表明，一场破坏性超过大萧条的经济崩盘可能即将在2024年降临美国;2023-10-07 10:35:36;0;0.0129765709274239;0
余丰慧;河南;0;16;21;359;美国或在年出现大萧条以来最严重崩盘海外网月日电据美国福克斯新闻网日报道，越来越多的数据表明，一场破坏性超过大萧条的经济崩盘可能即将在年降临美国。白宫和国会如果不尽快削减政府支出，结果可能是灾难性的。最新数据显示，过去三个季度全年货币供应量增速为负，这意味着可用展开;#美国或在2024年出现大萧条以来最严重崩盘#;30;我在等你的私信;上海;主要是加息了11次到了5%左右，物价并没有控制住，如此看来，加息失灵了，但不适合继续大幅度加息，很可能维持高利率很长一段时间了，宽松的货币环境一去不复返了，以后金融市场的钱难赚了，余老师认可么[握手];2023-10-07 17:38:52;0;0.0129765709274239;0
余丰慧;河南;0;16;21;359;美国或在年出现大萧条以来最严重崩盘海外网月日电据美国福克斯新闻网日报道，越来越多的数据表明，一场破坏性超过大萧条的经济崩盘可能即将在年降临美国。白宫和国会如果不尽快削减政府支出，结果可能是灾难性的。最新数据显示，过去三个季度全年货币供应量增速为负，这意味着可用展开;#美国或在2024年出现大萧条以来最严重崩盘#;1412;听雨的木头人;其他;不知道;2023-10-07 10:36:43;0;0.0129765709274239;0
余丰慧;河南;0;16;21;359;美国或在年出现大萧条以来最严重崩盘海外网月日电据美国福克斯新闻网日报道，越来越多的数据表明，一场破坏性超过大萧条的经济崩盘可能即将在年降临美国。白宫和国会如果不尽快削减政府支出，结果可能是灾难性的。最新数据显示，过去三个季度全年货币供应量增速为负，这意味着可用展开;#美国或在2024年出现大萧条以来最严重崩盘#;0;透过混浊看清世界;广东;韭菜不可能永远割不完的，只是临界点没有到而已,美丽国的衰败已是必然时间问题!;2023-10-19 22:16:23;0;0.0129765709274239;0
